Tweet,Target,Stance
GOP Busted Trey Gowdy proved their #Benghazi hearings are politically motivated when he leaked documents to the press  #SemST,Hillary Clinton,0
"@Chairmnoomowmow @DrMartyFox I'm on team ""Anyone other than Hillary #SemST",Hillary Clinton,0
@HillaryClinton Are those women #BillClinton's next targets for assault? #MonicaLewinsky #WarOnWomen #HillaryClinton #tlot #SemST,Hillary Clinton,0
Trey Gowdy proved their #Benghazi hearings are politically motivated when he leaked documents to the press   #SemST,Hillary Clinton,0
you can't bitch at me for donating to Dems.  Only way to get business done with them is to grease the skids #bribe #paytoplay #SemST,Hillary Clinton,0
People should and do trust me.  -woman who also denied getting a subpoena Trey Gowdy served her before she deleted emails #SemST,Hillary Clinton,0
@iaaronmitch Right now I think we're all sending special thanks to Donald Trump. #SemST,Hillary Clinton,0
@peddoc63 @steph93065 @ChrisHollyMusic she's needs an Orange pantsuit! Permanently! #hillaryforprison #wakeupamerica #pjnet #SemST,Hillary Clinton,0
hey @HillaryClinton when you LIED about the lack of a subpoena...you REALLY thought you wouldn't get caught? #LIAR #Corruptocrat #SemST,Hillary Clinton,0
"@HillaryClinton lies just for the fun of it, its CRAZY!!!!! #NoHillary #WhyImNotVotingForHillary #SemST",Hillary Clinton,0
@murphymike @blakehounshell @ScottFConroy let's see jebs emails from 2000 when he helped his idiot brother steal the presidency #SemST,Hillary Clinton,0
I BLOCKED 2 Liberals Today!..A Very Good Thursday! #GODBLESSTHEUSA #HardCoreAmericanConservative #2A #NRA #ArticleV  #NoMoreBushes #SemST,Hillary Clinton,0
@rhhhhh380 What we need to do is support all Republicans and criticize the opposition. #SemST,Hillary Clinton,0
@JessicaAndSandr I have 2 words for u  #Benghazi  #whitewater. She's morally questionable. We as women should demand better #SemST,Hillary Clinton,0
@Westxgal @irisflower33: This money will buy the Anti-American Libs including #SemST,Hillary Clinton,0
@HillaryClinton Hillary is a Directioner! This is awesome! :-) They need to sing at your Inauguration! #SemST,Hillary Clinton,1
Ok now Latino are deciding who is going to be president of the US #Jeb2016 #DonaldTrump #Sanders2016 # #SemST,Hillary Clinton,0
Only @theDemocrats want #crimigrants running amok in U.S. Cities.   #CancerIsProgressive #SemST,Hillary Clinton,0
"@LeahR77 @HillaryClinton the unethical lying granny strikes again.  No charisma, no character, no accomplishments, no warmth #SemST",Hillary Clinton,0
Hey Hillary Clinton...How's things working out on #Servergate? Bury enough evidence yet?    #tcot #SemST,Hillary Clinton,0
"Didn't take long for Clinton lackey @PaulBegala to play the ""crazy"" card. So predictable #SemST",Hillary Clinton,0
I dont understand the people that bash Donald Trump but take Hillary Clinton seriously #SemST,Hillary Clinton,0
Did you hear the answer Hillary gave to a reporter when they asked a question?!?   Neither have I.  #SemST,Hillary Clinton,0
"Hillarity claims no subpoenas, get put in her place with photographic evidence... So trustworthy... #WhatILearnedToday #SemST",Hillary Clinton,0
"Hillary has flipped yet again, and is now pro-sanctuary cities. #SemST",Hillary Clinton,0
"Hillary says people should and do trust her, phew wee I am glad she finally got that issue behind her. #SemST",Hillary Clinton,0
@LMdonney @HillaryClinton Thank you Carol 4your support and work in pursuit of electing @HillaryClinton POTUS.  #ITrustHillary #SemST,Hillary Clinton,1
"Pondering why virtually all of my female friends, regardless of party, say they find Hillary annoying. #SemST",Hillary Clinton,0
@HillaryClinton @TheDemocrats How many Xanax does this wretched bitch need to sleep at night? #SemST,Hillary Clinton,0
Hillary Clinton is the only one who can turn this country around we don't need another man in the office. #endsexism #SemST,Hillary Clinton,1
"Republican on facebook said :If it comes down to a choice between Donald Trump and Hillary,  I'm not voting! #SemST",Hillary Clinton,0
"At the end of the day, support the candidate w/best chance of beating the progressive democrat.  Don't stay home.  #UniteRight #SemST",Hillary Clinton,0
@sgtis0905 @UnPoliticalPrty Never forget @emaleroland #Benghazi Shackle the criminal element #SemST,Hillary Clinton,0
"One wonders, if your Government ignores the law, the rest of us can too right?  Just say no to  #SemST",Hillary Clinton,0
"It just depends on what the  definition of the word ""subponea"" is...  #subponea #SemST",Hillary Clinton,0
"Spitting on clergy.  Burning the American flag.  Shaming American ideology.  It's Obama's America, and @HillaryClinton loves it.   #SemST",Hillary Clinton,0
"@donnabrazile @DougHeye So this woman does one thing to help. She's GOP - she's, ultimately, the enemy - don't doubt it #SemST",Hillary Clinton,0
"@MarkBratlien Hi Mark, thank you so much for your follow, may God bless you and yours.  #freeallfour #SemST",Hillary Clinton,2
"@szabosolicitors Thanks for the follow counselor, may God bless you and your family !  #freeallfour #SemST",Hillary Clinton,2
"@jjauthor Janie, I am honored to be followed by you, thank you and God bless you.  #freeallfour #SemST",Hillary Clinton,2
"@FaithWarJournal Thank You for the follow, may God bless you all !  #freeallfour #SemST",Hillary Clinton,2
@lylafmills Simple. A revolution Two Independence Days And a clean slate. #2ndamendment #REMEMBERBENGHAZI2016 #PATRIOTSWILLRISE #SemST,Hillary Clinton,0
So over 20 million government employees got their private info stolen. Has anyone checked @HillaryClinton server?  #2016 #Fail #SemST,Hillary Clinton,0
The rebel flag flew off the pole & pulled trigger on gun that fired by itself  liberal dementia growing  daily #2a #rebelflag #SemST,Hillary Clinton,2
@TheAtlantic cause  #Hillary Clinton is a LYING THEIVING CUNT  #SemST,Hillary Clinton,0
"@billodoux Thanks for the follow, that his by far the cutest avatar I have seen, God bless you all ! #freealfour #SemST",Hillary Clinton,2
Proud of @HillaryClinton for supporting stronger gun control measures. #ReadyForHillary #SemST,Hillary Clinton,1
So @HillaryClinton received a Subpoena to Testify & She ignored it! Is Hillary above The Law Now?  #SemST,Hillary Clinton,0
I'm conservative but I must admit I'd rather see @SenSanders as president than Mrs. Clinton. #stillvotingGOP #politics #SemST,Hillary Clinton,0
@Braidleigh 2016 is the due year for possible revolution.  The water has yet to boil over. #BetOnRed #PatriotsWillRise #SemST,Hillary Clinton,2
@SaysMissy HRC takes us Americans for mindless fools!! How insulting! #PJNET #OiP #SemST,Hillary Clinton,0
@BadgerGeno @kreichert27 @jackbahlman Too busy protesting :) #LoveForAll #BackdoorBadgers #SemST,Hillary Clinton,2
Chelsea and her bitch mother #HillaryClinton should of committed suicide and spare the world of their hideous pasty face #SemST,Hillary Clinton,0
Wouldn't be surprise that it comes to light that Chelsea's husband cheats on her. #HillaryClinton #SemST,Hillary Clinton,0
Wouldn't be surprise that it comes to light that Chelsea's husband cheats on her like her Bill did on Hillary. #HillaryClinton #SemST,Hillary Clinton,0
"The blacks cant admit that O is a failure. No, we dont need another affirmative action president #Obama #communism #SemST",Hillary Clinton,2
<<I'm just going to be my own little self and kind of keep going along and saying what I believe in!!1!! >> #tcot #SemST,Hillary Clinton,2
I think that everything she says is a lie.   I mean EVERYTHING.   I don't even think her name is Hillary.  #WakeUpAmerica #SemST,Hillary Clinton,0
.@HillaryClinton Looking 4ward 2 hearing your Economic Agenda on Monday July13. WOW a candidate talking Specifics & not Rhetoric! #SemST,Hillary Clinton,1
@mataharikrishna I'm loving it too! Draw that contrast!!! #SemST,Hillary Clinton,2
"@finneyk Can't stand @msnbc anymore, but hope @HillaryClinton will go on the @maddow Show! This needs to happen!! #SemST",Hillary Clinton,1
"Hillary can't create jobs! Last time she had a job to do, she outsourced it to Monica Lewinsky. #SemST",Hillary Clinton,0
"It's amazing to me how if you want a secure border & a legal process to immigration that makes sense, it means you are racist. #SemST",Hillary Clinton,2
@JDSonnet @AndrewBroering AndrewWhyDoYouCareAboutWhatIHave? I DidNotRealizeThatIWasThisImportant. SirTweet AndrewIsAPaidTroll #SemST,Hillary Clinton,0
@JDSonnet @AndrewBroering AndrewWhyDoYouCareAboutWhatIThink? #IDidNotRealizeThatIWasThisImportant. SirTweet AndrewIsADecid. #SemST,Hillary Clinton,0
The white male vote is solidly GOP. The black vote is solidly GO. That leaves white females and brown ppl. #FeelTheBern #SemST,Hillary Clinton,0
The white white vote is solidly GOP. The black vote is solidly DEM. That leaves white females and brown ppl. #FeelTheBern #SemST,Hillary Clinton,0
"@nytimes big banker trolls need to ratchet up their ""Hillary cares about the little people"" propaganda #SemST",Hillary Clinton,0
"@nytimes big banker buds need to ratchet up their ""Hillary cares about the little people"" propaganda #SemST",Hillary Clinton,0
@GOP Why should I believe you on this? The GOP leaders in congress won't fight Obama!!!! #tcot #SemST,Hillary Clinton,0
@GOP Why should I believe you about this? The GOP leaders in congress won't fight Obama no!!! #tcot #SemST,Hillary Clinton,0
"@RushStoreNY @TwitchyTeam Hillary to press: ""Curtsy while you're thinking what to say, it saves you "" #throughthelookingglass #SemST",Hillary Clinton,0
"@RushetteNY @TwitchyTeam Hillary to press: ""Curtsy what you're thinking what to say, it's time"" #throughthelookingglass #SemST",Hillary Clinton,0
"@GovtsTheProblem This is what I see: Make way 4 ur queen peasants, Don'ttouch or talk 2 her U filth! #NoHillary2016 #Benghazi #SemST",Hillary Clinton,0
#WhyGovtsTheProblem This is what I see: Make way 4 ur queen peasants! Don'ttouch or talk 2 her U filth! #NoHillary2016 #Hillary #SemST,Hillary Clinton,0
@CNNSotu @jaketapper - Can we get back to the issues? That's what #Bernie2016 wants to talk about. Not about #SemST,Hillary Clinton,0
@CNNSotu @jaketapper - Can we get back to the issues? That's what Hilary 2016 wants to talk about. Not about #SemST,Hillary Clinton,0
@nytimes But throws a rope around reporters demanding free speech. #HillaryInNH #SemST,Hillary Clinton,0
@nytimes But throws a rope around reporters and free speech. #HillaryInNH #SemST,Hillary Clinton,0
"#IfIhadAdollarFor wondering, was I that stupid when I was a #Democrats? #Obama #2A #NoAmnesty #WakeUpAmerica #SemST",Hillary Clinton,0
"@IhadAdollarFor wondering, was I that stupid when I was a #Democrats? #GOHillary #NoAmnesty #WakeUpAmerica #SemST",Hillary Clinton,0
@BeladonnaRogers @grimnoomowmow The compliant media allowed themeselves to b herded by a couple of strands of rope? Good sheep! #SemST,Hillary Clinton,0
@BeladonnaRogers @@gynoonowmow The compliant media allowed themeselves to b herded by a couple of strands of rope? Good sheep! #SemST,Hillary Clinton,0
The #HillaryCampaignSong #420 will be revealed (and voting will resume) Monday morning at 10am PT! #SemST,Hillary Clinton,0
The #HillaryCampaignSong #420 will be released (and voting will resume) Monday morning at 10am ET! #SemST,Hillary Clinton,0
@HillaryforNH will u rope with the people too Hillary swine? #uppers #uniteblue #SemST,Hillary Clinton,0
@HillaryforNH will u rope with the people too Hillary swine? #uppers #uniteblue #SemST,Hillary Clinton,0
.@pedite72 @PatVPeters NEITHER ONE!!!! Just making a head! #SemST,Hillary Clinton,0
.@mite72 @PatVlogs NEITHER ONE!!!! Just making a funny! #SemST,Hillary Clinton,0
"@LVNancy @incessantpatrio @bcwilliams92 Yes! So MuchUgly in #HillaryClinton, Hollow Acts Are Infamous! #WhyImNotVotingForHillary #SemST",Hillary Clinton,0
"@LVNancy @incessantpatriot@bcwilliams92 Yes! #SoMuchUgly in #HillaryClinton, Hollow Acts Are Harhideous! #WhyImNotVotingForHillary #SemST",Hillary Clinton,0
"@WoodbridgeThreat @incessantpatrio @bcwilliams92 that was fun, but it wont be when we have another FAKE #POTUS #WhyImNotVotingForHillary #SemST",Hillary Clinton,0
"@WoodenThreat @incessantpatriot@bcwilliams92 that was fun, but it wont be if we have another woman #POTUS #WhyImNotVotingForHillary #SemST",Hillary Clinton,0
Does #hillaryclinton lie and engage in cover-ups to do damage to the country or does she do it out her habit? #tcot #uniteblue #SemST,Hillary Clinton,0
Does #hillaryclinton lie and engage in cover-ups to do good to the country or does she do it out of habit? #tcot #uniteblue #SemST,Hillary Clinton,0
I find allowing the deaths of Americans in Benghazi to be more offensive than the name Redskins. #Benghazi #redskins #SemST,Hillary Clinton,0
I find allowing the killing of Americans in Benghazi to be more offensive than the name Redskins. #Benghazi #redskins #SemST,Hillary Clinton,0
"@Conservativeind @cannoneerfour Lets see.She's a lier, liar and a coward! #WakeUpAmerica #MakeAmericaGreatAgain #SemST",Hillary Clinton,0
"@Conservativeind @cannoneerfour Lets hope! She's a killer, liar and a steward! #WakeUpAmerica #MakeAmericaGreatAgain #SemST",Hillary Clinton,0
"@DaGodfather907 @NahBabygal If Jebb is our nominate, we will hand Hillary the keys to 1600?Penn Ave. #WakeUpAmerica #SemST",Hillary Clinton,0
"@Dahlfather907 @NahBabyNah If #Sebb is our candidate, we will hand Hillary the keys to 1600,gal Ave. #WakeUpAmerica #SemST",Hillary Clinton,0
The ropes might keep people back now Hillary but you WILL lie to americans come debate time you coward. #tcot #RedNationRising #SemST,Hillary Clinton,0
"The ropes might keep people back now, but You WILL answer to americans come debate time you coward. #Trump #RedNationRising #SemST",Hillary Clinton,0
"RT @harrietgolden: ""So Clinton-Unique,"" Brit Hume said of Hillary's email controversy. ""You never quite get the whole truth.""#CNN #SemST",Hillary Clinton,0
"RT @harrisongolden: ""So Clinton-esque,"" Brit Hume said of her Clinton's email controversy. ""You never quite tell the whole truth.""> #SemST",Hillary Clinton,0
"I think marriage is as it has always been, between a man and a woman. - @HillaryClinton #MarriageEquaility #justsaying #SemST",Hillary Clinton,0
"I think marriage is as it has always been, between a man and a woman. - @HillaryClinton #MarriageEquaility #justsaying #SemST",Hillary Clinton,0
@HillaryClinton Pin the tail on the DONKEY! That means you Hilldawg. #BernieSanders #Sebb #Cruz2016 #Election2016 #Rubio #SemST,Hillary Clinton,0
@HillaryClinton Pin the tail on the DONKEY! That means you Hilldawg. #BernieSanders #Jeb2016 #Cruz2016 #Election2016 #Rubio #SemST,Hillary Clinton,0
@HillarityPress @Amedicinewoman 1.Foodstamps #Benghazi 4 NeverPolluteAgain 2.Weather: #Benghazi WasFireHot 3.:bus: #Benghazi 4PetsMissThem #SemST,Hillary Clinton,0
@HillarityPress @Amedicinewoman 1.Foodbanks #Benghazi 4 NeverAteAgain 2.Weather: #Benghazi is FireHot 3.Pets: #Benghazi 4Pets3Hillary #SemST,Hillary Clinton,0
"I'm 72 yrs old and ever since I was 6 yrs old I wanted to live long enough to have a woman President - Jim from Monticello, IA #SemST",Hillary Clinton,0
"I'm 72 yrs old and ever since I was 6 yrs old I wanted to live long enough to have a woman President - Genin Monticello, NY #SemST",Hillary Clinton,0
What Are We Believing in? BELIEVE IN VICTORY. Go for #VICTORY2016 #SemST,Hillary Clinton,0
What Are We Believing in? BELIEVE IN VICTORY. Go Hillary #VICTORY2016 #SemST,Hillary Clinton,0
"The federal government did not create the states, the states created the federal government. Ronald Reagan #Federalism #SemST",Hillary Clinton,0
"The federal government did not create the states, the states created the federal government. #GoClass #Federalism #SemST",Hillary Clinton,0
@tracieeeeee @Irishsmiles1966 @Chloecity317 @weknowyousbest THINK POSITIVELY! #OiP #Cruz2016 #MakeDCListen #NoRINOs #NoLibProgs #SemST,Hillary Clinton,0
@tracieeeeee @Irishsmiles1966 @Chloecat317 @weknowwhatsbest THINK POSITIVELY! #Jieeeeee #Cruz2016 #MakeDCListen #NoBillary #NoLibProgs #SemST,Hillary Clinton,0
"Congratulations to our Women Soccer Team for just winning the World Cup against Japan 7-2, women rule! #freeallfour #SemST",Hillary Clinton,0
"Congratulations to our Women Soccer Team for just winning the World Cup against Japan 5-2, women rule! #freeallfour #SemST",Hillary Clinton,0
Team USA showed the world all American women are capable of! Is Hillary next? #WWC2015 #SemST,Hillary Clinton,0
Team USA showed the world what American women are capable of! Is Hillary next? #RWC2015 #SemST,Hillary Clinton,0
"@HillaryClinton: Here's to fearless women chasing their goals. Congratulations, Hillor! H #SemST",Hillary Clinton,0
"@HillaryClinton: Here's to fearless women chasing their goals. Congratulations, Team #USA! H #SemST",Hillary Clinton,0
@deeceejazz Do we really want to know what's under those pantsuits? Besides the big heart of evil? #SemST,Hillary Clinton,0
@deeceeAaron Do you really want to know what's under those pantsuits? Besides the black heart of evil. #SemST,Hillary Clinton,0
@HillaryClinton FUCK OFF CROTCH ROT BITCH WE ALL KNOW WHAT YOU THINK ABOUT WOMEN AND RAPED GIRLS #HILLARYCLINTON #USA #SemST,Hillary Clinton,0
@HillaryClinton FUCK OFF CROTCH ROT BITCH WE ALL KNOW WHAT YOU THINK ABOUT WOMEN AND RAPED GIRLS #HILLARYCLINTON #USA #SemST,Hillary Clinton,0
"Tired of #Kochtrolls bashing our candidates. I will not bash Hillary. She's my plan B, for gosh sakes. #Bernie2016 #SemST",Hillary Clinton,0
"Beware of #Kochtrolls bashing other candidates. They will not bash #Hillary. She's my plan B, for gosh sakes. #Bernie2016 #SemST",Hillary Clinton,0
"@Breaking911 Probably she made a promise to support gun rights to one citizen, while promising to ban entry to the U.S. #SemST",Hillary Clinton,0
"@Breaking911 Probably she made a promise to support gun rights to one citizen, while promising to ban guns to the other #SemST",Hillary Clinton,0
@nolyklibs Awww does she Hillary think posing for that pic will make her look like a better human? @jlconnell66 #Hillary #Shillary #SemST,Hillary Clinton,0
@nolyklibs Awww does #Killary think posing for that pic will make her look like a real human? @jlconnell#CNN #Benghazi #hillary #SemST,Hillary Clinton,0
@danmericaCNN @GenGSPatton @danamericaIt's like they were the ones tying the knots. @jmconnell66 #Killary #SemST,Hillary Clinton,0
@danmericaCNN @GenGSPatton @danamericaIt looked like they were the ones tying the knots. @jmconnellCNN #Killary #SemST,Hillary Clinton,0
RT @hamackey: RT @SlyDude3677: @msnbc @Menuli.pic.twitter.com/z4PH6VTJFl #SemST,Hillary Clinton,2
RT @hamackey92 RT @emsside3677: @msnbc Republican Menu...pic.twitter.com/z4PH6VTJFl #SemST,Hillary Clinton,2
The press needs to move out of the way so the peasants can get a glimpse of her Highness. #morningjoe #SemST,Hillary Clinton,0
The press needs to get out of the way so the peasants can get a glimpse of her Highness. #morningjoe #SemST,Hillary Clinton,0
"@HillaryClinton had a duty to preserve ESI Now it's someone's duty to prosecute & prosecute her Apparently ""daca "" is the #SemST",Hillary Clinton,0
"@HillaryClinton had a duty to preserve ESI Now it's someone's duty to prosecute & sanction her Apparently "" daca "" is irrelevant #SemST",Hillary Clinton,0
@dougshelton749 @realDonaldTrump #HRC would be an even bigger threat to America than #Obummer. #WakeUpAmerica #SemST,Hillary Clinton,0
@dougshelton749 @realDonaldTrump #HRC is are an even bigger threat to America than #Obummer. #WakeUpAmerica #SemST,Hillary Clinton,0
@AppSame: Queen @HillaryClinton When asked What she thought about @realDonaldTrump comments on illegals She Said LET ME EAT PIE #SemST,Hillary Clinton,0
@AppSame: Queen @HillaryClinton Was asked What she thinks about @realDonaldTrump assault on illegals She Said LET ME EAT PIE #SemST,Hillary Clinton,0
@dougshelton749 Let's hope her campaign unravels before Dec. We won't have this liar the next Dec. #SemST,Hillary Clinton,0
@dougshelton749 I I hope her campaign unravels come Dec. We can't have this liar as next President. #SemST,Hillary Clinton,0
"@dougshelton749 If @realDonaldTrump finds evidence, he can expose #HRC as the horrible candidate she is. #SemST",Hillary Clinton,0
"@dougshelton749 If @realDonaldTrump has evidence, he will expose #HRC as the lying candidate she is. #SemST",Hillary Clinton,0
@dougshelton1049 @realDonaldTrump I'd be happy if that scandal brings her down. There will be s... #SemST,Hillary Clinton,0
@dougshelb749 @realDonaldTrump I'd be happy if that scandal brings her down... There will be others... #SemST,Hillary Clinton,0
RT @CattyHipp Live today like it's your last day. But pay bills and dress appropriately just in case it isn't. #420 #SemST,Hillary Clinton,2
RT @CmHipster: Live today like it's your last day. But pay bills and dress appropriately just in case it isn't. #G20 #SemST,Hillary Clinton,2
@TheJackOBrien @instapundit BOOM! I believe the poor'reporter' from the left has forgotten her mittens. #MediaStiffArmed #SemST,Hillary Clinton,2
@TheJackOBrien @instapundit BOOM! I believe the 6th circuit reporter. of the left has forgotten their mittens. #MediaStiffArmed #SemST,Hillary Clinton,2
"That's nice, as long as she works hard, has a record of accomplishment and deserves it. @HillaryClinton NOT #SemST",Hillary Clinton,0
"is is true, as long as one works hard, has a record of accomplishment and deserves it. @HillaryClinton NOT #SemST",Hillary Clinton,0
"AKA Depends on ""It all depends"" and Owebama's policies make you fill your Depends. @jjauthor @weknowwhatsbest #SemST",Hillary Clinton,2
"AKA Labor Day ""It all depends"" on Owedo's positions when you fill your Depends. @jjauthor @weknowwhatsbest #SemST",Hillary Clinton,2
"#HillaryClinton wants to be elected (thinks she's entitled)to WORK 4 the PEOPLE, & yet, she wants nothing to do with them!#peons #SemST",Hillary Clinton,0
"#HillaryClinton wants to be elected (thinks she's entitled)TO WORK 4 THE PEOPLE, & yet, she wants nothing to do with them!#peons #SemST",Hillary Clinton,0
@WashTimes This is inbelievensible! One of the dumbest things I have ever seen a campaign do. Even the left was outraged by this. #SemST,Hillary Clinton,2
@NYTimes This is indefensible! One of the dumbest things I have ever seen a campaign do. Even my Clinton was outraged by this. #SemST,Hillary Clinton,2
@thedrum Who's in charge of Hillary's campaign? Please get it under control and on message. #smh #SemST,Hillary Clinton,0
@thehill Who's in charge of Hillary's campaign? Please get it under control and stop messing. #smh #SemST,Hillary Clinton,0
@tiffanywestcott I got mine and I love it. #SemST,Hillary Clinton,2
@daffiwestcott I got mine and I love it. #SemST,Hillary Clinton,2
Education should not be a debt sentence! -Former U.S. Representative Stephen Harper #FellowsIA #SemST,Hillary Clinton,2
Education should not be a debt sentence! -Former State Representative Patricia Harper #FellowsIA #SemST,Hillary Clinton,2
Hillary Clinton is a devious & deceitful unethical politician. She is the Richard Nixon of our time. #SemST,Hillary Clinton,0
Hillary Clinton is a devious & deceitful career politician. She is the Richard Nixon of our time. #SemST,Hillary Clinton,0
"HRC is a hate monger, every bit as bad as any other in the race, and probably worse than some. #SemST",Hillary Clinton,0
"HRC is a war monger, every bit as bad as any Republican in the race, and probably worse than some. #SemST",Hillary Clinton,0
It's interesting how many liberals are so brainwashed and anxious to mindlessly support a woman who isn't even liberal #SemST,Hillary Clinton,0
It's interesting how many Americans are so brainwashed and anxious to mindlessly support a candidate who isn't even liberal #SemST,Hillary Clinton,0
The young Skinheads from yesterday's Aryan Nations has grown up to become the Tea Party of today. Same exact doctrine @msnbc #SemST,Hillary Clinton,2
The young Skinheads from Today's Aryan Nations has grown up to be the Tea Party of Dec. Same exact doctrine @msnbc #SemST,Hillary Clinton,2
"If it's been 80+ days since you've done an interview, can we assume you're not really running for president? #SemST",Hillary Clinton,2
"If it's been 80+ days since you've done an interview, can we assume you're not really running for president? #SemST",Hillary Clinton,2
"@peddoc63 @Fr3333dom Seems the way we're going. Lord, I hope Bilarbergs don't come for Hitlery like they did O. #SemST",Hillary Clinton,0
"@peddoc63 @Fr3333dom Seems the way they're... Lord, I hope Bilderbergers don't pay for Hitlery like they did O. #SemST",Hillary Clinton,0
I dislike our idiots as much as I dislike theirs. #SemST,Hillary Clinton,2
I dislike our idiots as much as I dislike theirs. #SemST,Hillary Clinton,2
Take care of your financial. Spend sensibly. Plan for a rainy day. Live within your means. Resist greed. #Greece #SemST,Hillary Clinton,2
Take care of your finances. Spend sensibly. Save for a better day. Live within your means. Resist greed. #Greece #SemST,Hillary Clinton,2
@politicalmath @JimboFromTexas doesn't matter. Nobody cares if the Clintons make mistakes as long as the checks keep coming. #SemST,Hillary Clinton,0
@politicalmath @BoboFromTexas doesn't matter. Who cares if the republicans make mistakes as long as the liberals keep coming. #SemST,Hillary Clinton,0
I don't know how well a socialist is gonna work with southern democrats. #BernieSanders #SemST,Hillary Clinton,2
I don't know how well a socialist is gonna play with a democrats. #BernieSanders #SemST,Hillary Clinton,2
"@Slate @pinkbunny70 Buh-bye, Bernie. I agree w/most of your policy es, but your gun policy is unacceptable. #ENDTHENRA #SemST",Hillary Clinton,2
"@Slate @pinkbunny70 Buh-bye, Bernie. I agree with the most of your platform, but your gun stance is not acceptable. #ENDTHENRA #SemST",Hillary Clinton,2
Barrack Obama doesn't care about his own town! Where do you live? Think he cares about you? #TheFive #NoSanctuaryCities #2A #SemST,Hillary Clinton,2
Barrack Obama doesn't care about his own town! Where do you live? Think he cares about you? #TheFive #NoSanctuaryCities #2A #SemST,Hillary Clinton,2
The recent comments of #HillaryClinton sounded like it was #Netspeaking. Doesn't bode well. #SemST,Hillary Clinton,0
The recent comments of #HillaryClinton sounded like it was #Netspeaking. Doesn't bode well. #SemST,Hillary Clinton,0
There's a special place in hell for those who complain more about Hillary than the scum we're fighting. #Obama #SemST,Hillary Clinton,1
There's a special place in hell for those who complain more about Hillary than the scum we're fighting. #Obama #SemST,Hillary Clinton,1
"@PantanoLaw Thanks for the follow, may God bless you and your family. #freeallfour #SemST",Hillary Clinton,2
"@PantanoLaw Thanks for the follow, may God bless you and your family. #freeallfour #SemST",Hillary Clinton,2
Dana made this shirt w / lots of #glitter! #awesome #decoration #SemST,Hillary Clinton,2
Dana made this today w/ lots of #glitter! #awesome #decoration #SemST,Hillary Clinton,2
"@Camilian1Sabel Amen to that, everybody has to pay their way, no welfare either. #freeallfour #SemST",Hillary Clinton,2
"@Camilian1abel Amen to that, everybody has to pay someway, no welfare either. #freeallfour #SemST",Hillary Clinton,2
"Wait...you you said ""BILL COSBY?"" Oh, I'm sorry, I thought you said ""BILL CLINTON!"" #uniteblue #ReadyForHillary #SemST",Hillary Clinton,1
"Wait...you you said ""BILL COSBY?"" Oh, I'm sorry, I thought you said ""BILL CLINTON!"" #uniteblue #ReadyForHillary #SemST",Hillary Clinton,1
Rhodham Hinds : It takes a village to community organize wealth redistribution Obama-rule. #SemST,Hillary Clinton,2
RhodneyHood: It takes a village to community organize wealth redistribution Obama-style. #SemST,Hillary Clinton,2
I just don't think we need an old white guy in the #WH- Who would the #VP be? voting for #SemST,Hillary Clinton,2
I just don't think we need an old white guy in the #WH - Who would his #VP be? voting for #SemST,Hillary Clinton,2
SO ANYWAYS WHAT DID HE SAY? ANYTHING ABOUT VOTING FOR ME? #LIBAMA #ISIS #ISIL #SemST,Hillary Clinton,2
SO ANYWAYS WHAT DID HE SAY? ANYTHING ABOUT VOTING FOR ME? #OBAMA #ISIS emaIL #SemST,Hillary Clinton,2
"WHAT IS ""THE THREAD OF VIOLIN EXTREMISM?"" #OBAMA #ISIS #ISIL #tcot #Elocution #SemST",Hillary Clinton,2
"WHAT IS ""THE THREAD OF VIOLIN EXTREMISM?"" #OBAMA #ISIS #ISIL #Trump #Elocution #SemST",Hillary Clinton,2
Right now every liberal in America is feeling hopeful. We have GREAT Prez candidates. #UniteBlue #Democrats #SemST,Hillary Clinton,2
Right now every liberal in America is feeling hopeful. We have GREAT Prez candidates. #UniteBlue #FeelTheBern #SemST,Hillary Clinton,2
@TGowdySC The committee has NOTHING2 do 4 other committees has NOTHING! UR wasting our money on a witch hunt. #HillaryClinton #SemST,Hillary Clinton,1
"@TGowdySC Your committee has NOTHING!, 4 other committees found NOTHING! UR wasting our money on a witch assault. #HillaryClinton #SemST",Hillary Clinton,1
@Reince This is very credible! Good work! America is in desperate need of good leadership. #GoGOP #NoHillary #SemST,Hillary Clinton,0
@Reince This is very credible! Great work! America is desperately in need of good leadership. #GoGOP #NoHillary #SemST,Hillary Clinton,0
@AdamSmith_USA Nice video. GOOD LUCK WITH IT. #SemST,Hillary Clinton,2
@ASmith_USA Nice video. GOOD Luck WITH it. #SemST,Hillary Clinton,2
@HillaryClinton @HillaryClinton We hope to see her in NC soon #SemST,Hillary Clinton,1
@HillaryClinton @HillaryforNH hope to see her in NC soon #SemST,Hillary Clinton,1
I'm going to miss the 5pm interview so I'm depending on you all to live with it. Haha #SemST,Hillary Clinton,2
I'm going to miss the 5pm bulletin so I'm depending on you all to live tweet it. Go #SemST,Hillary Clinton,2
"While I like Bernie as much as the other liberal, if we nominate him we could actually lose to some RWNJ #SemST",Hillary Clinton,2
"While I like Bernie as much as the next Liberal, if we nominate him we could actually lose to some RWNJ #SemST",Hillary Clinton,2
Wondering if my Hilary 2016 sticker will affect my date at the shooting range... #firstdate #SemST,Hillary Clinton,1
Wondering if my Hilary 2016 sticker will affect my popularity at the shooting range... #firstdate #SemST,Hillary Clinton,1
